14916,4311
13966,3875
14652,4332
14774,5805
15886,3442
16471,6256
14581,5804
14821,6084
15176,6116
15854,6734
16240,3049
16234,5585
13787,6972
13664,4255
16048,4801
15814,3064
16250,5226
13577,3711
13260,5453
14497,3743
15257,5493
13735,3426
16673,3495
13651,3690
16534,5236
15656,3351
15433,6157
14640,6764
16529,5168
15956,6860
13016,3437
16430,6320
15807,5030
14467,3051
16516,4113
16853,5763
15534,4424
14614,4628
15474,4865
13245,3633
14382,5070
13603,4176
14009,3863
15274,5646
16539,6544
14309,3149
13292,3605
14928,6196
15876,3991
13533,4179
14567,6012
13061,6455
15313,3666
13228,5698
13654,5755
15952,4047
14154,5789
16063,5786
16291,5196
16212,3404
14955,4553
15039,6281
14838,3071
16716,6667
13013,3897
13736,5842
13456,5942
15302,6525
13391,6440
14318,3568
13681,4871
16109,4638
14003,6224
13058,6084
16390,3264
16473,5694
13132,6220
16873,6988
13063,6065
13847,3100
14398,4883
14289,4421
16712,5639
15546,5403
15720,6107
16299,5107
15802,5023
13760,6062
15530,4351
14097,6186
13931,6227
16947,4595
13099,6270
14645,3440
13770,3996
13279,3281
13167,4794
14515,5420
14464,5404
16930,3063
16935,5364
13323,6658
14550,5464
15007,6549
16529,4587
13615,6026
13681,4089
16216,3889
15370,5084
13183,4043
14263,4842
15261,3954
16239,3576
14220,5137
13145,3616
15436,3154
16901,4127
16013,5695
15105,3358
14089,3298
15851,6656
15745,4039
16601,3408
14767,6279
13327,3920
13793,4117
16684,5304
15822,5058
15668,6757
16006,3783
14334,4739
13089,3441
16395,3709
14461,5870
14943,4787
13083,6911
15831,5361
16328,5440
16776,5557
15146,4063
16496,4072
15999,3292
13116,3062
14629,4964
16679,3936
13127,3718
13794,3235
16982,6940
15682,4913
16263,4639
14959,4811
14387,3613
14149,6639
15906,3921
15724,3969
14709,5460
16972,4281
14646,3735
15696,4867
13312,4347
14883,6790
14494,6197
13522,3151
15385,3696
16089,3651
16231,4547
16927,3497
16754,3839
14350,3689
14667,3785
14907,4997
16462,4098
13655,4112
15546,6549
15886,3749
15828,4953
15949,6483
15854,4705
16332,6929
16016,6547
14867,5790
14969,4885
15390,5319
14049,6016
15656,3023
16833,5492
13462,4224
13947,3302
15042,6848
13866,4467
15884,6861
15868,4866
15802,4376
16468,6428
13801,4385
15581,3880
14658,6793
13731,5722
16169,5591
14611,4635
16407,6182
14330,6431
14319,3634
14593,3232
14328,5074
15321,5739
13362,5582
16862,6113
15273,3318
15382,6564
15954,6848
16868,5499
14800,5090
15706,5201
13069,4114
16452,4231
13256,3993
14710,5452
14072,3540
14201,3671
15602,5529
16724,5751
16961,6657
15042,4413
15450,3225
15847,3949
13060,6250
14641,3191
16972,3685
16260,6594
15922,4227
16770,4139
13944,3814
14559,4777
14156,5156
13780,6517
13877,6514
16550,5970
16381,3421
13161,5303
14975,6856
14230,6861
16604,5192
15173,3855
16025,4567
15093,6234
14695,3416
13170,6951
16879,4944
15665,5019
16775,6860
15167,6122
13023,3235
13790,3624
16797,4622
15706,4700
14085,5445
16363,3149
16061,6985
14367,5695
15591,5301
15797,4456
13441,6875
14491,6553
14946,5406
16538,6756
13121,5535
16964,4873
16195,5913
16469,4005
13823,5545
13960,4545
14829,6620
16126,4828
14668,5269
13199,4572
13358,5994
15009,6089
14240,5064
16128,4040
14785,3705
14582,3629
13280,5617
14153,6334
13497,3885
15717,3172
16793,4396
16040,5801
16713,4760
14400,4222
15173,6979
14788,4860
16989,3088
15498,5455
16693,6636
16376,5015
13077,4654
16039,3889
14130,5322
15787,5473
15292,4086
16890,5629
13707,5450
15293,6425
14979,6972
14992,5343
13887,5822
16484,6931
15761,4740
14853,5384
16375,6752
15586,3634
16904,6490
15148,4808
16795,4569
14063,5367
16959,4640
13743,6565
15001,3047
13690,4995
14423,6435
15685,4052
14566,3210
14573,3386
16409,4129
13507,4040
15088,6891
14954,6221
15026,5074
16118,5569
14117,3995
14537,4245
14885,5001
13626,4745
16339,6024
13218,4226
16325,4948
14316,6503
13196,3871
16717,6197
14878,3046
14653,6605
14198,5976
13055,4149
14526,3867
13576,5719
14612,6750
13396,6090
15491,3332
13051,4854
14530,5475
16287,4068
14325,4246
16668,6626
14895,4549
15581,3724
14114,4656
15308,3307
16321,6206
14856,3731
16522,6330
15643,3537
14941,4705
14343,6633
16627,4677
16092,3041
15212,4369
16116,4497
15195,6608
16473,3706
13814,6330
15223,5616
15084,6352
14674,3593
16681,3396
13716,5800
13574,6762
13665,5187
14161,5906
15426,5907
16581,3062
13349,5228
15749,6009
16032,3741
15623,3057
14408,4555
16647,5947
16782,3462
13631,3262
13810,6388
13682,5710
16113,5558
13651,5971
15906,4123
15140,6925
16439,3205
13240,4886
16262,6304
16603,4022
14336,5532
15083,5782
15858,6192
15924,5775
14084,5769
13420,6866
15768,3213
13874,3862
15848,4086
16872,6852
16436,3822
16623,5005
15796,6892
13867,5747
15465,5752
15174,4564
16780,3830
15501,5431
15276,3312
16807,6862
13489,3431
14242,6508
15571,6095
14708,3322
16443,3741
16021,4003
15364,6032
14180,6357
16693,3113
15102,6008
15500,3490
15389,5976
14912,6741
16426,5529
16089,3812
16308,4463
15780,3927
14757,4515
15010,3829
14569,3015
14660,6290
16628,4688
14276,3555
14280,4791
15255,5919
15260,3100
15183,3107
15673,3711
13845,6576
16587,5342
15653,4522
16228,3237
16253,4985
16208,4555
15892,4371
15895,5854
16585,6883
15608,4844
15098,3306
15471,3210
14440,4928
14878,4028
13629,5166
13055,6005
16720,3150
13799,6349
14239,5828
15384,5405
13440,4610
14396,6417
15051,4725
14582,6153
16838,6006
13870,6569
16640,5396
13981,3825
16839,3838
13058,6720
16644,4343
15365,3873
15185,4212
14370,3941
13872,6865
15977,3879
14022,4106
13784,4389
16549,3641
15176,6267
14036,5863
16749,4520
15707,5365
14089,4540
14528,4779
16351,5888
13607,4845
13841,3788
16413,4117
16898,6796
15299,5932
15453,3382
16743,5474
13150,4899
16086,6232
16486,6585
16697,3579
14874,4444
14467,4827
16591,4363
13407,3792
16725,4950
16876,6413
16933,6704
13689,5727
16998,5730
16636,5391
15153,6960
15772,4224
13359,5511
14664,3778
15757,3934
16624,4796
15688,3820
16310,5977
14575,3151
13566,6658
14949,4508
13789,5177
16523,4990
14714,3126
16815,3607
13952,3629
14898,6921
16975,3138
16326,6293
13292,5969
15127,4931
14401,4469
14375,6175
14876,4457
16258,5397
13222,4169
16942,4658
15560,6293
14127,3186
13146,4180
16434,3980
15792,6579
14489,3926
14693,3815
14407,5626
15697,6908
16810,5906
13408,3413
13348,5837
15034,6245
16913,3712
14593,4930
15470,3811
13990,6523
15235,3781
16084,5701
16035,6353
13961,5191
13485,4608
15391,4277
14465,6681
16065,3584
13163,4453
13676,5844
13939,5125
15532,6624
13556,4398
15813,5175
16068,4734
14540,5287
16359,3121
16373,4736
16542,5908
15438,5137
14717,3371
15436,4941
16940,3864
14227,3463
13323,3809
15836,4636
15347,6877
16552,6794
15919,4969
16444,3734
13183,4257
14627,5962
14016,3213
16290,6875
14429,6500
16003,5499
14303,4449
16799,5530
16180,6600
15793,6844
15138,4231
13906,4813
14427,3016
14999,5155
15728,3656
16464,6691
15957,6582
16947,3173
15197,6780
14064,6802
14294,4536
14026,6575
15873,6996
14019,4833
16419,6824
13132,5758
16542,6920
16121,6096
15993,4455
14723,3317
16444,5576
13911,4056
13099,6398
13301,3323
15016,5980
15775,4248
14254,6317
15131,5680
16035,5810
15322,5069
16050,3740
13139,3677
14115,6495
16294,5177
13010,3320
14248,5710
14029,5499
13401,5331
13545,6962
13584,4619
15885,6077
14323,5156
13840,6538
14669,4571
14863,4052
14146,5053
16979,5389
16009,3132
15590,4340
15605,4107
16410,4037
13172,5279
13002,4708
15923,3930
14897,3350
16864,4086
13702,6217
14104,5498
16537,6955
16637,6068
13247,5325
14470,5774
13861,6387
15861,5477
16990,4724
15684,6534
15991,6546
15946,6594
16409,5462
16180,3531
16022,5723
15727,3955
13233,6640
14183,4552
16243,5497
16524,5053
16797,5459
14610,5177
13780,6796
15383,4134
13946,3674
15460,3806
14183,3540
14999,6252
16512,5440
14425,5405
16733,4863
15788,5311
15369,4257
13200,6625
14069,6101
16106,3994
13967,4693
14287,6397
13193,6152
14339,5398
13120,6960
14582,4632
13812,4374
14623,6896
13834,4137
15708,4059
15287,5614
15178,6948
15458,3884
15483,3570
14612,5795
15535,5585
15561,6895
13224,4441
16983,3707
16700,5074
14569,4491
13058,4453
14932,4688
13499,6009
15732,4856
14924,3085
15307,5725
16685,3025
15055,6546
16407,5997
14603,3571
13063,4374
15884,4366
13127,4127
13791,3209
16626,3856
15590,4274
13712,5329
14595,4122
13938,3351
13600,6604
14342,5841
15295,3091
14752,4912
16558,6095
13671,3873
13452,5878
16613,5882
16297,5737
15195,6089
15796,5570
14294,6925
14718,3555
13167,6632
13381,5694
16296,3249
14657,4273
14342,6638
14252,5331
13377,6763
16869,6877
16462,5909
14923,6412
15408,6620
16886,4811
16494,6400
15228,3101
16830,6371
13964,4872
13797,4335
16837,5838
15484,3810
13451,4171
14680,4704
15583,3812
15351,4352
13292,5957
16927,3285
15962,4518
14633,4190
14954,5793
14852,5675
14864,5250
14215,5858
16741,4104
14293,5596
15674,4892
13923,3086
15739,4878
13512,6017
13065,4998
13498,4638
13912,4685
13383,4998
14995,3515
14456,3780
13095,6055
13991,5540
14102,4173
13998,6832
14248,6114
13605,6763
15133,3708
14347,6314
16775,3694
13985,4121
14676,5876
14746,3464
13931,3229
13856,6857
13075,5781
14282,5071
13052,3545
13618,4900
14212,4237
16270,4148
16166,5792
13357,5959
14653,5674
16793,3068
15056,4378
16711,5973
16192,4355
15045,5760
15577,3639
13456,3420
16808,5286
16522,5936
13375,5346
14736,4060
14347,3529
14420,5637
14001,5909
15150,6377
15593,6949
13734,5202
16046,4467
13716,3153
15405,5952
13635,5934
15042,6664
15002,6298
14789,6723
15492,4595
16746,3879
14636,3423
16359,3753
14673,5586
15415,4649
13120,5253
13353,5543
14220,4451
16323,6216
13751,4392
15033,4716
16757,5753
16127,4335
14466,3331
15599,3728
13162,3263
13804,6570
13516,4622
13572,4216
14469,5146
13927,4665
14191,5094
15485,6079
15507,3646
16747,6531
13403,4749
14244,3420
16547,4026
14198,3849
14511,6724
13610,6474
15098,6401
15644,5495
16900,6998
14422,6391
14400,3605
14178,6490
13561,5009
14256,5613
13877,5384
16696,6402
15076,4219
13800,6449
14095,3698
16327,6399
16521,6477
14226,5120
14709,5969
16249,6305
15879,5275
13477,6439
15274,6506
16873,6528
13205,4297
13367,4641
14507,4681
16345,3264
14337,4569
14158,6002
16386,3447
14442,6519
13834,3200
13472,4592
13592,6431
14528,3036
13002,4255
13040,4844
14392,5778
15070,5874
15150,5608
13083,4830
16470,4989
14613,6390
13277,4172
16936,4449
16566,3345
16963,3331
16239,6442
14437,6053
13075,5447
14087,3933
16736,5242
14553,3298
13257,4121
14208,5458
14260,5815
13780,6669
16279,6770
13022,6417
14854,6637
14453,6815
16171,6758
16671,3099
13664,5033
16791,5700
13723,6214
16327,5171
16217,3018
13356,3837
15812,3987
16384,5696
14137,5223
13525,5581
16048,6688
13090,3334
13831,5054
13732,3641
15265,6760
15570,5748
15787,5772
15781,6039
16801,3816
14589,3892
14798,5561
16309,4506
15935,4224
14798,3934
13583,3054
14917,6737
13727,3834
16089,4761
15226,5771
14736,5064
14396,5119
13637,4052
15574,5801
14015,6013
13769,4153
13800,4099
15867,3146
15919,5174
13238,3522
14251,6311
13747,4944
15521,4261
16299,6225
16287,5520
14929,4136
13892,4854
14439,6975
16722,3688
13860,5637
15413,6384
13470,3003
13924,3463
13053,5147
13668,6364
15720,5425
15156,4416
14813,6134
16143,3072
16385,5142
14461,4968
13765,6029
14785,4230
15719,4625
15216,4283
13672,3250
15907,3314
16883,3800
13638,4094
14649,5305
16817,3398
14404,5107
14290,4266
13308,5877
13704,4306
16496,3145
14279,6730
14931,4350
15119,4136
13372,4708
14678,3075
14676,3711
13795,4116
14421,5195
16720,4398
15650,4792
15896,5901
14157,5585
16688,4752
13837,4304
16719,3374
15731,6663
13450,5314
15843,4469
14909,3671
13755,6222
14537,4693
15571,4893
13050,4392
14819,6323
15938,6315
14258,3829
14031,5195
16616,5047
13169,4967
15198,4466
16095,5549
14933,6484
13354,6135
14683,3261
16229,4998
14305,6737
15980,6157
16320,3893
16654,6947
14734,5870
16402,5399
15409,3221
16131,5161
14370,3604
14239,3509
16516,3219
14431,4010
16802,4438
14704,3969
15900,6626
15497,5312
14161,5143
16421,4463
13728,3781
14440,5443
15718,5069
14442,3843
15201,5599
13607,3815
15088,6172
13366,5092
14789,3936
14352,4677
15685,3494
16542,6479
13607,6648
13418,4901
15508,4686
13122,6932
15645,5364
13166,3646
15627,4536
14953,5550
14411,4424
14732,4892
13213,6354
14843,3022
15876,6269
13457,5877
15300,3047
14399,3635
13923,3421
13758,6621
15333,3610
15402,5033
15844,6230
15496,3441
13044,5039
14715,4360
15596,5003
15558,4044
16259,6784
15016,5157
16268,4495
13509,6815
16837,6744
15403,6946
16465,3099
13373,3805
16801,5424
14961,3860
14015,4049
13265,3533
13900,3032
16613,4637
16026,4708
16422,6933
14881,6995
16925,5783
13699,5391
15839,3120
16478,3205
13746,6525
13461,6282
13956,5673
14339,4087
16376,6470
16501,4229
13446,6190
13812,5618
13105,4885
15067,4786
15129,6837
14861,3525
16238,5908
15184,4651
13572,6970
15261,3174
15932,3260
16064,3347
13182,4386
16938,5234
13188,5520
13966,5600
15360,6999
14472,3827
14118,3339
14985,5724
16170,4376
14927,4187
15765,6850
14347,5481
16196,5245
15050,4943
16923,5979
15473,6174
13373,5716
16012,4361
13775,3151
16566,4633
16257,4121
16791,5918
15763,5493
15545,5205
15165,5431
14167,5153
13129,5631
16380,5101
16373,6776
16739,3368
15744,4681
15538,4372
15930,5745
13361,5797
15878,4496
15121,3013
14531,4571
13351,6611
13086,4732
14441,6838
13699,6174
15889,4777
14756,4996
15980,4333
15504,5987
14213,5829
15453,6350
15370,6174
15166,5448
14257,6564
15841,6618
14699,5910
15867,3655
14099,3592
15247,3182
15161,5560
13175,6949
16837,4135
16029,4021
14574,3447
15419,5765
13166,4346
16681,5272
16271,3873
16074,6521
16490,3495
13904,6805
16472,5331
14764,3484
14436,6464
15607,6164
13329,6227
14961,3730
14529,6345
15602,4876
13656,6298
13109,3889
15344,6068
16285,3667
14077,5530
15346,3903
14895,6009
16383,3447
13526,3419
15178,4402
13852,5347
13443,6327
13388,5618
13291,4250
15246,5859
13739,4789
16106,6432
14374,3793
13873,6590
14932,4789
16582,5431
15432,4066
13083,3940
16752,5335
14563,5527
15197,3010
16458,4525
16681,5960
13332,4521
15505,6436
15508,5820
14616,5407
16417,3332
15796,4715
15580,5386
14050,5036
16185,4158
14040,4872
13495,5405
16261,4551
15209,4581
15094,6074
14221,6545
16186,5759
14816,5264
16055,5120
15651,6908
15715,3250
14653,3106
13037,3929
16907,6104
15007,3411
16536,3671
14558,4218
14266,5242
13803,4860
16862,5723
14602,3166
13891,4780
13239,6143
15373,4822
14451,6910
13176,5201
14167,6403
13151,4835
14049,5295
15919,6453
13763,6324
15601,3944
15934,6277
13080,6070
14303,3407
15514,4108
13846,5020
15873,4786
14357,5852
15587,6771
16318,3249
16275,6495
16876,5793
15333,6464
14553,3797
14251,3041
16099,4383
14568,4693
16406,6115
14967,5781
15018,4588
16328,6504
16568,6671
14623,5471
16331,3642
15009,4852
15678,5041
15344,5099
15190,3668
14842,5662
15786,5220
13025,6067
13022,5913
14340,4980
14864,6530
13161,4733
16161,6152
15347,3659
16058,6462
15107,3398
15071,4633
13603,4407
14732,3886
16178,3059
14987,4639
13274,6359
16834,4103
14917,4917
13782,6273
14293,5657
16850,5646
15917,4538
14385,6494
14758,4564
16946,5727
13485,6472
15902,6055
16859,6914
16314,4033
14814,5080
16404,3007
15950,5341
15667,5123
16187,5992
13044,6133
14935,6630
15316,5525
13548,3024
13453,6333
16870,3901
14439,4503
13073,5922
15586,4776
16018,4273
15718,6410
13972,4038
14085,4289
15179,6697
14172,3384
13374,6569
16684,6953
16989,5005
14414,4972
15015,3348
15045,4989
15985,6761
14613,4226
13915,4665
15826,5935
15401,6369
14138,3320
16911,5697
13518,3712
13299,4453
14834,3474
16395,3134
14658,3704
14490,4000
14572,3803
15292,4704
15857,5271
14962,6244
13251,4976
15783,5947
16963,3523
15047,3351
16018,3184
15837,4399
13598,6113
15208,6340
16528,3889
15303,6396
15038,5759
15730,5309
13141,3756
14382,5670
13105,4039
14425,4230
16834,4438
15037,5815
15040,5839
16701,6659
16227,6920
16771,4140
16644,5323
14796,5163
15866,3066
15363,3131
16113,4006
13443,5325
14653,4237
15237,6591
14847,4693
13511,6802
15520,3607
13060,4869
16404,6653
13361,5815
13600,6739
13347,4857
13283,6800
15193,6228
16311,3601
14024,4037
14147,4526
14229,3729
15144,3391
13713,4622
16634,3312
14885,4087
14136,4435
14268,3198
14806,3601
16113,5623
14235,3922
16066,6519
14275,4310
14297,4285
14667,6383
16108,6346
13261,5575
13099,4819
15245,4704
16123,3520
14283,4869
14384,6027
16443,3391
15981,3761
13471,4991
13409,4032
16180,6651
13132,6826
13278,6468
15921,4583
14864,3236
15031,3627
13660,3226
13031,5075
16630,3882
13231,4213
16860,6960
16036,3871
15971,3753
16007,6953
14538,6272
16238,4137
16574,3723
15162,4103
13432,4532
14518,5701
15726,5970
16570,3473
15448,6865
13130,5382
14900,5465
13045,4578
14830,5376
15474,3755
15891,6691
15792,6767
14277,4614
14697,5917
15031,6391
14763,6907
13426,4111
13223,6349
14039,3302
14493,4131
14996,5250
16079,4427
14326,5978
13107,4250
14853,4113
15714,5067
14370,3001
15645,4226
14215,5504
14252,6817
15440,5611
14090,4038
15997,6013
16165,3436
15163,6472
14941,5685
15341,4381
16960,5864
15191,5708
13379,4978
16062,5885
15153,5954
14046,5811
14885,3385
13828,3548
13995,3081
14321,6479
14397,3263
13957,6391
16923,5388
15528,5466
13887,5641
14226,6616
15203,4878
13170,3752
14496,5960
14174,3144
16317,3461
14373,3526
15961,6516
15048,4906
15907,3319
13156,3039
13780,5477
15958,3682
14556,5786
13480,4631
15469,5510
16030,6263
13794,4479
13539,5608
14526,6362
13314,4205
13034,6395
16922,4426
14745,4565
14546,3166
13340,3346
14767,4668
16200,3850
16736,6789
14391,5798
13743,6356
15899,5479
14198,4855
13549,3753
16304,5836
14520,3605
16420,3150
14610,3350
15579,3785
15387,4052
16211,5365
13081,4352
14085,3596
15952,5618
14416,4316
15145,6595
16193,3093
14269,3890
15922,4972
13236,3048
14363,4098
13377,5563
14955,4137
13907,4041
14640,4540
14983,3061
14663,3984
16378,5743
13735,6288
13994,4374
16398,6534
15419,4093
15977,4767
15400,6650
13121,5640
16801,6007
13400,5442
16939,5201
14878,3657
15261,3826
16365,3314
15179,6013
14835,6720
13466,3817
16427,3004
13218,5287
16685,5965
14353,6942
13095,6358
16272,4349
13689,6425
15596,4237
15003,6461
13178,3600
16665,3536
15187,5277
14495,6164
15957,5112
13495,3780
16489,6936
16095,3096
13545,3261
14709,6130
16892,6526
15784,6141
13380,5613
16424,5641
15747,6806
15246,3213
16124,4288
15159,6070
14847,4120
14647,5550
15748,5827
16092,5869
14407,4039
15241,3731
16559,3125
14909,5283
13659,6136
13732,5341
16721,3216
14048,3081
13775,6902
14946,3013
16728,3443
14683,3472
13691,6873
15071,5105
13009,5403
14772,5712
16827,5232
13376,4441
13567,4293
16234,6478
15758,3504
13104,5067
16140,5864
15507,3595
13112,3663
14975,3029
15756,6250
14260,5202
14468,3945
14233,3542
14172,4228
13557,3114
14967,6575
15405,4115
15317,3529
14447,5668
13070,5714
13352,5275
13968,3130
13243,4144
13005,3948
14877,6936
14586,5276
15749,3531
14885,6479
15279,4244
16823,6789
16689,6945
13826,6462
15875,5035
16135,5690
16906,4889
13544,4616
13337,3374
16517,3359
14043,6895
13536,5058
16073,5351
15726,6263
15325,5542
13576,5759
15990,4745
16873,5500
13032,5232
16905,6573
14608,3957
16941,3696
16296,6746
14379,6236
14139,6615
15275,6308
13185,6464
14716,4617
15001,4811
15879,5905
16049,5001
16877,4221
14544,5035
16161,6058
13357,3951
13219,3602
16634,5893
14835,3368
14540,5819
15221,5029
16240,4850
15237,4370
13540,3133
15810,6979
16831,5346
16430,6302
16852,3546
13229,4312
16652,5919
15862,3555
14613,4555
14313,4749
15401,6880
15448,6101
13804,6120
13763,6696
16632,6166
14045,4875
13589,3035
16280,3131
14576,4444
16536,5042
14721,6401
13224,3584
14116,6267
